,response_id,gispropnum,collected_date,time_of_day,group,location,ground_syringes,kiosk_syringes,total_syringes,precinct,borough,district,property_type,kiosk_site,latitude,longitude
23216,C-001400,X010A,2020-03-11,Daily,CP/NYHRE,Walter Gladwin Park,,7.0,7.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23217,C-001610,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23218,C-001611,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,30.0,30.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23219,C-001612,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23220,C-001613,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,10.0,10.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23221,C-001614,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,30.0,30.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23222,C-001620,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23223,C-001621,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,30.0,30.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23224,C-001622,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23225,C-001623,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,10.0,10.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23226,C-001624,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,30.0,30.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23227,C-001630,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,30.0,30.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23228,C-001631,X010A,2020-02-12,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23229,C-001446,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23230,C-001447,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23231,C-001448,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,7.0,7.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23232,C-001449,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23233,C-001450,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23234,C-001451,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23235,C-001452,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23236,C-001453,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,7.0,7.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23237,C-001454,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23238,C-001455,X010A,2020-03-04,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23239,C-001527,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,15.0,15.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23240,C-001528,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,12.0,12.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23241,C-001529,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,5.0,5.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23242,C-001530,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23243,C-001531,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23244,C-001508,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,15.0,15.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23245,C-001509,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,12.0,12.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23246,C-001510,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,5.0,5.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23247,C-001511,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23248,C-001512,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23249,C-001513,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,15.0,15.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23250,C-001514,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,12.0,12.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23251,C-001515,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,5.0,5.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23252,C-001516,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23253,C-001517,X010A,2020-02-19,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23254,C-001797,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23255,C-001798,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,200.0,200.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23256,C-001799,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23257,C-001800,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23258,C-001801,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23259,C-001811,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23260,C-001812,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,200.0,200.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23261,C-001813,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23262,C-001814,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23263,C-001815,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23264,C-001883,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,400.0,400.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23265,C-001884,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,42.0,42.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23266,C-001885,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,31.0,31.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23267,C-001886,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23268,C-001887,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23269,C-001888,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,400.0,400.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23270,C-001889,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,42.0,42.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23271,C-001890,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,31.0,31.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23272,C-001891,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23273,C-001892,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23274,C-001825,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23275,C-001826,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,200.0,200.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23276,C-001827,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23277,C-001828,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23278,C-001829,X010A,2020-01-17,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23279,C-001968,X010A,2021-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23280,C-001969,X010A,2021-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23281,C-001970,X010A,2021-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23282,C-001971,X010A,2021-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23283,C-001902,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,42.0,42.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23284,C-001903,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,400.0,400.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23285,C-001904,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,31.0,31.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23286,C-001905,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23287,C-001906,X010A,2020-01-03,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23288,C-001761,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23289,C-001762,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,32.0,32.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23290,C-001763,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23291,C-001764,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23292,C-001765,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23293,C-001749,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23294,C-001750,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,32.0,32.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23295,C-001751,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23296,C-001752,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23297,C-001753,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23298,C-001737,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23299,C-001738,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,32.0,32.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23300,C-001739,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23301,C-001740,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23302,C-001741,X010A,2020-01-22,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23303,C-000298,X010A,2020-11-18,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23304,C-000299,X010A,2020-11-18,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23305,C-000300,X010A,2020-11-18,Daily,CP/NYHRE,Walter Gladwin Park,,8.0,8.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23306,C-000301,X010A,2020-11-18,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23307,C-000302,X010A,2020-11-18,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23308,C-000251,X010A,2020-12-02,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23309,C-000252,X010A,2020-12-02,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23310,C-000253,X010A,2020-12-02,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23311,C-000254,X010A,2020-12-02,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23312,C-000255,X010A,2020-12-02,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23313,C-000266,X010A,2020-11-30,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23314,C-000267,X010A,2020-11-30,Daily,CP/NYHRE,Walter Gladwin Park,,5.0,5.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23315,C-000268,X010A,2020-11-30,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23316,C-000269,X010A,2020-11-30,Daily,CP/NYHRE,Walter Gladwin Park,,17.0,17.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23317,C-000270,X010A,2020-11-30,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23318,C-000149,X010A,2020-12-23,Daily,CP/NYHRE,Walter Gladwin Park,,38.0,38.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23319,C-000150,X010A,2020-12-23,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23320,C-000151,X010A,2020-12-23,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23321,C-000152,X010A,2020-12-23,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23322,C-000153,X010A,2020-12-23,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23323,C-000175,X010A,2020-12-16,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23324,C-000176,X010A,2020-12-16,Daily,CP/NYHRE,Walter Gladwin Park,,6.0,6.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23325,C-000177,X010A,2020-12-16,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23326,C-000178,X010A,2020-12-16,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23327,C-000179,X010A,2020-12-16,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23328,C-000188,X010A,2020-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,16.0,16.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23329,C-000189,X010A,2020-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23330,C-000190,X010A,2020-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23331,C-000191,X010A,2020-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23332,C-000192,X010A,2020-12-14,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23333,C-000218,X010A,2020-12-07,Daily,CP/NYHRE,Walter Gladwin Park,,21.0,21.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23334,C-000219,X010A,2020-12-07,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23335,C-000220,X010A,2020-12-07,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23336,C-000221,X010A,2020-12-07,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23337,C-000222,X010A,2020-12-07,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23338,C-000207,X010A,2020-12-09,Daily,CP/NYHRE,Walter Gladwin Park,,41.0,41.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23339,C-000208,X010A,2020-12-09,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23340,C-000209,X010A,2020-12-09,Daily,CP/NYHRE,Walter Gladwin Park,,11.0,11.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23341,C-000210,X010A,2020-12-09,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23342,C-000211,X010A,2020-12-09,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23343,C-000017,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,19.0,19.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23344,C-000018,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23345,C-000019,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23346,C-000006,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23347,C-000025,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,19.0,19.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23348,C-000026,X010A,2019-12-27,Daily,CP/NYHRE,Walter Gladwin Park,,3.0,3.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23349,C-000050,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,8.0,8.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23350,C-000051,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23351,C-000052,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23352,C-000111,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,54.0,54.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23353,C-000112,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,16.0,16.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23354,C-000113,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23355,C-000092,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,51.0,51.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23356,C-000093,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,16.0,16.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23357,C-000094,X010A,2019-12-11,Daily,CP/NYHRE,Walter Gladwin Park,,9.0,9.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23358,C-000055,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23359,C-000056,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23360,C-000057,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,8.0,8.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23361,C-000058,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23362,C-000059,X010A,2019-12-18,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23363,C-000440,X010A,2020-10-21,Daily,CP/NYHRE,Walter Gladwin Park,,55.0,55.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23364,C-000441,X010A,2020-10-21,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23365,C-000442,X010A,2020-10-21,Daily,CP/NYHRE,Walter Gladwin Park,,4.0,4.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23366,C-000443,X010A,2020-10-21,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23367,C-000444,X010A,2020-10-21,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23368,C-000406,X010A,2020-10-26,Daily,CP/NYHRE,Walter Gladwin Park,,1.0,1.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23369,C-000407,X010A,2020-10-26,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23370,C-000408,X010A,2020-10-26,Daily,CP/NYHRE,Walter Gladwin Park,,19.0,19.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23371,C-000409,X010A,2020-10-26,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23372,C-000410,X010A,2020-10-26,Daily,CP/NYHRE,Walter Gladwin Park,,2.0,2.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23373,C-000386,X010A,2020-10-28,Daily,CP/NYHRE,Walter Gladwin Park,,6.0,6.0,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
23374,C-000387,X010A,2020-10-28,Daily,CP/NYHRE,Walter Gladwin Park,,,,48.0,Bronx,X-06,PARK,True,40.845271625950524,-73.89524472381602
